Format,OpenLAP Export
Venue,Paul Ricard
Vehicle,FE12
Driver,OpenLap
Device
Comment
Date,06/09/2025
Time,02:51:35
Frequency,50





distance,time,speed_max,elevation,speed,long_acc,lat_acc,sum_acc,Fz_aero,Fx_aero,Fz_mass
distance,time,speed_max,elevation,speed,long_acc,lat_acc,sum_acc,Fz_aero,Fx_aero,Fz_mass
m,s,m/s,m,m/s,m/s/s,m/s/s,m/s/s,N,N,N


154.778000,3.780000,41.211113,422.587128,41.211113,0.000000,-0.400930,0.400930,2937.896729,1341.472046,-2647.679443
155.602219,3.800000,41.211113,422.579102,41.211113,0.000000,-0.392677,0.392677,2937.896729,1341.472046,-2647.916016
156.426453,3.820000,41.211113,422.558228,41.211113,0.000000,-0.373976,0.373976,2937.896729,1341.472046,-2648.072510
157.250656,3.840000,41.211113,422.525452,41.211113,0.000000,-0.343001,0.343001,2937.896729,1341.472046,-2648.042236
158.074890,3.860000,41.211113,422.494904,41.211113,0.000000,-0.304252,0.304252,2937.896729,1341.472046,-2647.969482
158.899124,3.880000,41.211113,422.486847,41.211113,0.000000,-0.279394,0.279394,2937.896729,1341.472046,-2648.159180
159.723343,3.900000,41.211113,422.478790,41.211113,0.000000,-0.251385,0.251385,2937.896729,1341.472046,-2648.375000
160.547562,3.920000,41.211113,422.465271,41.211113,0.000000,-0.197668,0.197668,2937.896729,1341.472046,-2648.448730
161.371796,3.940000,41.211113,422.448975,41.211113,0.000000,-0.137201,0.137201,2937.896729,1341.472046,-2648.419678
162.196014,3.960000,41.211113,422.434662,41.211113,0.000000,-0.091519,0.091519,2937.896729,1341.472046,-2648.370605
163.020233,3.980000,41.211113,422.426575,41.211113,0.000000,-0.069838,0.069838,2937.896729,1341.472046,-2648.370605
163.844437,4.000000,41.211113,422.418518,41.211113,0.000000,-0.051760,0.051760,2937.896729,1341.472046,-2648.370605
164.668671,4.020000,41.211113,422.403748,41.211113,0.000000,-0.026796,0.026796,2937.896729,1341.472046,-2648.370605
165.492889,4.040000,41.211113,422.387482,41.211113,0.000000,-0.008173,0.008173,2937.896729,1341.472046,-2648.370605
166.317108,4.060000,41.211113,422.371155,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.370605
167.141327,4.080000,41.211113,422.356293,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.370605
167.965561,4.100000,41.211113,422.348236,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.370605
168.789764,4.120000,41.211113,422.340179,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.432373
169.613998,4.140000,41.211113,422.325989,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.448730
170.438202,4.160000,41.211113,422.309692,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.414551
171.262436,4.180000,41.211113,422.296021,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.370605
172.086655,4.200000,41.211113,422.287964,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.377197
172.910873,4.220000,41.211113,422.279907,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.441895
173.735107,4.240000,41.211113,422.264465,41.211113,0.000000,0.000000,0.000000,2937.896729,1341.472046,-2648.448730
174.559341,4.260000,41.211113,422.248169,41.211113,0.000000,0.008867,0.008867,2937.896729,1341.472046,-2648.405029
175.383575,4.280000,41.211113,422.235748,41.211113,0.000000,0.021341,0.021341,2937.896729,1341.472046,-2648.370605
176.207794,4.300000,41.211113,422.227692,41.211113,0.000000,0.033763,0.033763,2937.896729,1341.472046,-2648.386963
