Format,OpenLAP Export
Venue,blue max
Vehicle,FE12
Driver,OpenLap
Device
Comment
Date,06/09/2025
Time,02:59:18
Frequency,50





distance,time,speed_max,elevation,speed,long_acc,lat_acc,sum_acc,Fz_aero,Fx_aero,Fz_mass
distance,time,speed_max,elevation,speed,long_acc,lat_acc,sum_acc,Fz_aero,Fx_aero,Fz_mass
m,s,m/s,m,m/s,m/s/s,m/s/s,m/s/s,N,N,N


185.547974,9.280000,18.200991,0.000000,9.162621,2.943000,3.488999,4.564481,145.228577,66.312775,-2648.699951
185.733566,9.300000,18.282148,0.000000,9.222030,2.943000,3.507235,4.578424,147.118393,67.175674,-2648.699951
185.920013,9.320000,18.418510,0.000000,9.281343,2.943000,3.507161,4.578367,149.016876,68.042542,-2648.699951
186.107346,9.340000,18.613136,0.000000,9.340565,2.943000,3.488241,4.563903,150.924301,68.913490,-2648.699951
186.295547,9.360000,18.869226,0.000000,9.399693,2.943000,3.450352,4.535022,152.840485,69.788445,-2648.699951
186.484634,9.380000,19.190289,0.000000,9.458736,2.943000,3.393792,4.492126,154.765762,70.667542,-2648.699951
186.674713,9.400000,19.589523,0.000000,9.517682,2.943000,3.317250,4.434601,156.701111,71.551239,-2648.699951
186.865723,9.420000,20.066734,0.000000,9.576544,5.236483,3.223781,6.198236,158.646011,72.439301,-2648.699951
187.058716,9.440000,18.888676,0.000000,9.679598,5.886000,3.677767,6.946765,162.084366,74.009285,-2648.699951
187.253815,9.460000,16.101631,0.000000,9.797495,3.746226,5.141318,6.739833,166.057159,75.823303,-2648.699951
187.449890,9.480000,14.927812,0.000000,9.876802,3.233126,5.777257,6.782821,168.749603,77.052689,-2648.699951
187.646667,9.500000,16.468414,0.000000,9.936686,3.577607,4.937258,6.273778,170.805756,77.991562,-2648.699951
187.844498,9.520000,18.881126,0.000000,10.015277,1.352065,3.967355,4.404517,173.513779,79.228058,-2648.699951
188.042374,9.540000,22.457788,0.000000,10.034366,3.996746,2.960921,4.979915,174.176697,79.530762,-2648.699951
188.241699,9.560000,28.707012,0.000000,10.113358,4.051894,2.023577,4.535081,176.929703,80.787804,-2648.699951
188.442535,9.580000,44.969223,0.000000,10.193455,4.792767,1.118958,4.948420,179.744843,82.073227,-2648.699951
188.645142,9.600000,44.285477,0.000000,10.287635,5.573443,0.377704,5.602249,183.084351,83.598076,-2648.699951
188.849762,9.620000,43.648258,0.000000,10.396834,5.489667,0.593575,5.546556,186.994507,85.383492,-2648.699951
189.056320,9.640000,40.047840,0.000000,10.506667,4.546300,1.403080,4.805512,190.963638,87.195839,-2648.699951
189.264496,9.660000,28.943707,0.000000,10.599992,3.788423,2.240436,4.404047,194.367340,88.750000,-2648.699951
189.473953,9.680000,22.794573,0.000000,10.670984,4.636938,3.240426,5.682225,196.978409,89.942245,-2648.699951
189.685532,9.700000,19.806509,0.000000,10.764563,2.466722,4.199190,4.954871,200.449966,91.527390,-2648.699951
189.897949,9.720000,23.527786,0.000000,10.814494,3.958062,3.269584,5.316957,202.312347,92.377762,-2648.699951
190.112000,9.740000,36.066193,0.000000,10.889003,5.337325,1.948947,5.764250,205.114532,93.657272,-2648.699951
190.328110,9.760000,54.886639,0.000000,10.991955,5.886000,0.914039,5.964854,209.013275,95.437485,-2648.699951
190.546478,9.779999,68.008911,0.000000,11.108375,5.746667,0.639079,5.810569,213.460220,97.468002,-2648.699951
190.767395,9.800000,35.989182,0.000000,11.224857,4.851420,1.865765,5.216435,217.958633,99.522018,-2648.699951
190.990417,9.820000,26.264688,0.000000,11.321127,5.029406,3.036589,5.895810,221.715668,101.237518,-2648.699951
191.215225,9.840000,21.532196,0.000000,11.420057,4.909558,4.165632,6.472865,225.609741,103.015587,-2648.699951
191.441589,9.860000,18.846285,0.000000,11.517960,4.742826,5.242766,7.079610,229.492706,104.788589,-2648.699951
191.669373,9.880001,17.106049,0.000000,11.611183,4.765759,6.257091,7.870170,233.219757,106.490395,-2648.699951
191.898666,9.900000,15.963726,0.000000,11.705456,4.563859,7.182547,8.514585,237.022278,108.226654,-2648.699951
192.128754,9.920000,15.342157,0.000000,11.794917,4.420967,7.819738,8.986549,240.661804,109.888489,-2648.699951
192.358582,9.940001,15.889323,0.000000,11.881102,4.470985,7.504801,8.748965,244.191666,111.500259,-2648.699951
192.588501,9.960001,17.497219,0.000000,11.966291,4.536604,6.424395,7.865919,247.703827,113.103951,-2648.699951
192.820221,9.980000,19.768757,0.000000,12.055674,4.049168,5.282380,6.657172,251.417969,114.799858,-2648.699951
193.053986,10.000000,22.511494,0.000000,12.134575,4.649375,4.345673,6.424457,254.721527,116.308304,-2648.699951
193.289505,10.020000,25.840248,0.000000,12.220013,5.232020,3.519583,6.320563,258.323090,117.952812,-2648.699951
193.527115,10.040000,29.961891,0.000000,12.320593,5.350017,2.796636,6.041880,262.587952,119.900200,-2648.699951
193.768005,10.060000,36.435604,0.000000,12.424475,5.677069,2.177364,6.101735,267.042542,121.934204,-2648.699951
194.010849,10.080000,45.265388,0.000000,12.532944,5.886000,1.604403,6.110252,271.725616,124.072540,-2648.699951
194.256088,10.100000,57.233910,0.000000,12.647738,5.886000,1.083966,5.988827,276.719635,126.352852,-2648.699951
194.504852,10.120000,72.307281,0.000000,12.762768,5.886000,0.618639,5.928791,281.785492,128.665970,-2648.699951
194.755463,10.140000,82.751282,0.000000,12.877926,5.886000,0.313113,5.894338,286.888794,130.996170,-2648.699951
195.008850,10.160000,82.253410,0.000000,12.993259,5.886000,0.333900,5.895475,292.048981,133.352371,-2648.699951
195.265320,10.180000,73.522736,0.000000,13.108774,5.889637,0.617537,5.929309,297.271545,135.737061,-2648.699951
195.523285,10.199999,62.913567,0.000000,13.224331,5.899107,0.966598,5.978441,302.525848,138.136215,-2648.699951
195.783905,10.220000,57.916073,0.000000,13.339815,5.934713,1.167647,6.050106,307.839905,140.562668,-2648.699951
196.043091,10.240000,51.202362,0.000000,13.454408,5.970043,0.892206,6.060415,313.152527,142.988464,-2648.699951
196.301086,10.260000,42.990517,0.000000,13.568230,6.005136,0.200964,6.017188,318.464417,145.413940,-2648.699951
196.563202,10.280000,62.009201,0.000000,13.683420,6.040651,0.230768,6.046426,323.907043,147.899078,-2648.699951
196.826782,10.300000,82.753639,0.000000,13.799124,6.076324,0.359197,6.086943,329.395233,150.405045,-2648.699951
197.095978,10.320000,83.595413,0.000000,13.916800,6.112605,0.335626,6.121851,335.049774,152.986954,-2648.699951
197.367386,10.340000,84.343712,0.000000,14.035256,6.149127,0.314881,6.157196,340.772552,155.600037,-2648.699951
197.642929,10.360000,84.917038,0.000000,14.155159,6.186095,0.299430,6.193352,346.622253,158.271072,-2648.699951
197.921967,10.380000,85.389313,0.000000,14.276270,6.223434,0.287163,6.230064,352.581360,160.992035,-2648.699951
198.203873,10.400000,85.777222,0.000000,14.398375,6.261082,0.277556,6.267235,358.631104,163.754425,-2648.699951
198.490417,10.420000,86.065704,0.000000,14.522088,6.299224,0.271270,6.305065,364.830627,166.585175,-2648.699951
198.778748,10.440000,86.316879,0.000000,14.646396,6.337551,0.266229,6.343140,371.085846,169.441391,-2648.699951
199.072876,10.460000,86.469238,0.000000,14.772705,6.376493,0.264751,6.381988,377.532196,172.384842,-2648.699951
199.368210,10.480000,86.602272,0.000000,14.899427,6.415563,0.263999,6.420993,384.018646,175.346619,-2648.699951
199.669403,10.500000,86.649605,0.000000,15.028154,6.455252,0.266626,6.460756,390.699951,178.397369,-2648.699951
199.972595,10.520000,86.668739,0.000000,15.157568,6.495152,0.270471,6.500781,397.448975,181.479034,-2648.699951
200.280289,10.540000,86.624458,0.000000,15.288516,6.535525,0.277056,6.541396,404.349854,184.630051,-2648.699951
200.590942,10.559999,72.330559,0.000000,15.420422,6.576193,0.262064,6.581470,411.359131,187.830536,-2648.699951
200.903976,10.580000,46.355278,0.000000,15.553104,6.617102,0.229383,6.621100,418.456726,191.071381,-2648.699951
201.212524,10.600000,61.576519,0.000000,15.683468,6.657294,0.322201,6.665871,425.514771,194.294144,-2648.699951
201.520462,10.620001,83.748245,0.000000,15.813438,6.697366,0.426720,6.710996,432.578033,197.519302,-2648.699951
201.832504,10.640000,85.366531,0.000000,15.944654,6.737822,0.358460,6.747624,439.804810,200.819122,-2648.699951
202.146927,10.660000,78.666794,0.000000,16.076706,6.778535,0.257497,6.784444,447.111267,204.155334,-2648.699951
202.466675,10.680000,53.488770,0.000000,16.210629,6.819826,0.083872,6.821697,454.595947,207.572906,-2648.699951
202.790558,10.700000,55.539833,0.000000,16.345997,6.847495,0.096365,6.849610,462.222046,211.055023,-2648.699951
203.118073,10.720000,81.119423,0.000000,16.482626,6.863399,0.269681,6.869452,469.970978,214.593277,-2648.699951
203.451553,10.740000,84.172287,0.000000,16.620623,6.853213,0.452149,6.869987,477.886597,218.207611,-2648.699951
203.787094,10.760000,80.616539,0.000000,16.759048,6.834143,0.638379,6.864107,485.856903,221.846939,-2648.699951
204.130127,10.780000,76.691620,0.000000,16.898033,6.782414,0.852642,6.838196,493.969666,225.551300,-2648.699951
204.475815,10.800000,72.534554,0.000000,17.036831,6.726254,1.084413,6.815533,502.109131,229.267883,-2648.699951
204.826614,10.820000,67.927963,0.000000,17.175243,6.661510,1.350095,6.799172,510.299377,233.007614,-2648.699951
205.182922,10.840000,62.724098,0.000000,17.313026,6.581871,1.674623,6.797437,518.526062,236.764008,-2648.699951
205.542557,10.860000,57.194565,0.000000,17.450350,6.491610,2.041111,6.807956,526.769287,240.527924,-2648.699951
205.909195,10.880000,51.175400,0.000000,17.586378,6.370749,2.528490,6.861919,535.022217,244.296295,-2648.699951
206.280670,10.900000,45.445778,0.000000,17.720875,6.244652,3.110334,6.990319,543.238159,248.047791,-2648.699951
206.655365,10.920000,42.219456,0.000000,17.853453,6.168628,3.498969,7.097333,551.388306,251.769241,-2648.699951
207.030960,10.940000,47.962872,0.000000,17.982235,6.298170,2.918242,6.945303,559.369446,255.413498,-2648.699951
207.406723,10.960000,54.468376,0.000000,18.113142,6.415602,2.409239,6.859834,567.549561,259.148590,-2648.699951
207.783173,10.980000,59.445885,0.000000,18.245691,6.499008,2.067654,6.821547,575.887207,262.955658,-2648.699951
208.160400,11.000000,63.862045,0.000000,18.379419,6.568478,1.802379,6.813892,584.356934,266.823059,-2648.699951
208.538300,11.020000,69.747925,0.000000,18.513739,6.659824,1.450657,6.818151,592.924500,270.735046,-2648.699951
208.916733,11.040000,77.109306,0.000000,18.649109,6.773839,1.009381,6.849280,601.623718,274.707184,-2648.699951
209.295685,11.060000,85.522675,0.000000,18.786158,6.852035,0.486743,6.873147,610.503479,278.761780,-2648.699951
209.674973,11.080000,55.353905,0.000000,18.923903,6.867000,0.310942,6.874202,619.491821,282.865936,-2648.699951
210.054596,11.100000,62.966881,0.000000,19.061138,6.825996,0.668302,6.866906,628.510681,286.984039,-2648.699951
210.434509,11.120000,74.540085,0.000000,19.196795,6.736302,1.243778,6.858019,637.488403,291.083374,-2648.699951
210.814606,11.140000,66.709244,0.000000,19.329964,6.624808,1.798174,6.870916,646.361877,295.135071,-2648.699951
211.193359,11.160000,58.699738,0.000000,19.459682,6.500062,2.440734,6.959109,655.062500,299.107880,-2648.699951
211.566528,11.180000,47.400356,0.000000,19.584759,6.282443,3.520205,7.204718,663.506226,302.963318,-2648.699951
211.944992,11.200000,53.279163,0.000000,19.705730,6.400055,2.958120,7.058256,671.734436,306.720398,-2648.699951
212.330994,11.220000,63.784492,0.000000,19.830463,6.573001,2.128636,6.934523,680.269043,310.617432,-2648.699951
212.724457,11.240000,75.374100,0.000000,19.959875,6.744196,1.277639,6.879839,689.176575,314.684662,-2648.699951
213.125504,11.260000,79.570747,0.000000,20.094343,6.867000,0.590749,6.893144,698.487854,318.936279,-2648.699951
213.535599,11.280000,45.364265,0.000000,20.234024,6.867000,0.331722,6.875585,708.230835,323.385010,-2648.699951
213.955627,11.300000,66.689842,0.000000,20.375999,6.769894,1.089570,6.872513,718.210022,327.941620,-2648.699951
214.385056,11.320000,64.831284,0.000000,20.518288,6.563012,2.196987,6.954132,728.276733,332.538147,-2648.699951
214.825546,11.340000,49.460236,0.000000,20.658989,6.225312,3.815492,7.366448,738.297485,337.113770,-2648.699951
215.279755,11.360000,35.104881,0.000000,20.795555,5.462842,6.599778,8.694925,748.088135,341.584259,-2648.699951
215.752213,11.380000,23.632374,0.000000,20.918482,2.071086,12.333332,12.763978,756.954834,345.632874,-2648.699951
216.230560,11.400000,37.582047,0.000000,20.966053,5.604573,6.136383,8.421072,760.399109,347.205597,-2648.699951
216.696259,11.420000,51.844810,0.000000,21.099106,6.829399,0.622152,6.874634,770.082825,351.627258,-2648.699951
217.148438,11.440000,62.364037,0.000000,21.244486,6.474620,2.635410,7.077613,780.731323,356.489410,-2648.699951
217.578827,11.459999,35.211090,0.000000,21.370701,5.490282,6.620339,8.630006,790.034668,360.737488,-2648.699951
217.987061,11.480000,31.432198,0.000000,21.472385,5.095849,7.845250,9.356544,797.570557,364.178406,-2648.699951
218.380829,11.500000,35.593636,0.000000,21.566364,5.503037,6.561612,8.567690,804.566589,367.372833,-2648.699951
218.779297,11.520000,28.121313,0.000000,21.662846,4.375168,9.484562,10.445101,811.782410,370.667664,-2648.699951
219.189331,11.540000,32.251049,0.000000,21.745632,5.007138,7.897597,9.411083,817.999268,373.506378,-2648.699951
219.607178,11.560000,41.436165,0.000000,21.843264,5.859926,5.412077,7.999460,825.360840,376.867706,-2648.699951
220.032471,11.580000,52.177792,0.000000,21.957523,6.233796,3.783711,7.293867,834.016785,380.820068,-2648.699951
220.465576,11.600000,63.616238,0.000000,22.080704,6.479208,2.626867,6.999480,843.403320,385.106079,-2648.699951
220.905518,11.619999,74.266396,0.000000,22.209803,6.678986,1.683192,6.897343,853.296326,389.623352,-2648.699951
221.352448,11.640000,60.266624,0.000000,22.344082,6.825313,0.835047,6.885380,863.646118,394.349182,-2648.699951
221.806488,11.660000,41.818180,0.000000,22.482491,6.867000,0.307544,6.874943,874.377808,399.249329,-2648.699951
222.261383,11.680000,68.406837,0.000000,22.621042,6.630500,1.857748,6.906647,885.184998,404.184052,-2648.699951
222.712082,11.700000,51.171135,0.000000,22.751881,6.146112,4.195364,7.442716,895.454041,408.872925,-2648.699951
223.165482,11.720001,55.864742,0.000000,22.874290,6.262447,3.650832,7.251498,905.117432,413.285400,-2648.699951
223.621841,11.740000,60.733009,0.000000,22.999088,6.370245,3.146598,7.107905,915.021851,417.807800,-2648.699951
224.081299,11.760000,65.617203,0.000000,23.126148,6.471385,2.673803,7.004416,925.159302,422.436646,-2648.699951
224.543854,11.780000,70.401886,0.000000,23.255333,6.567522,2.224655,6.935344,935.522400,427.168579,-2648.699951
225.009674,11.800001,75.026077,0.000000,23.386631,6.660104,1.792318,6.897471,946.114380,432.004944,-2648.699951
225.479034,11.820000,79.474907,0.000000,23.520111,6.750605,1.369855,6.889884,956.948120,436.951752,-2648.699951
225.951553,11.840000,70.860153,0.000000,23.655514,6.550280,2.317938,7.088517,967.999512,441.997925,-2648.699951
226.426529,11.860000,46.010605,0.000000,23.785561,5.770454,5.644880,8.162210,978.670410,446.870361,-2648.699951
226.903076,11.880000,46.797916,0.000000,23.900059,5.888093,5.370084,7.985040,988.112976,451.181885,-2648.699951
227.381287,11.900000,60.050323,0.000000,24.018074,6.298957,3.513171,7.219662,997.894348,455.648193,-2648.699951
227.861511,11.920000,65.900612,0.000000,24.144718,6.677330,1.643484,6.909990,1008.448792,460.467438,-2648.699951
228.343750,11.939999,60.470287,0.000000,24.278336,6.847127,0.737200,6.892685,1019.642822,465.578735,-2648.699951
228.828094,11.960000,74.407959,0.000000,24.414478,6.617209,2.025357,6.959001,1031.109863,470.814697,-2648.699951
229.314377,11.980000,59.289433,0.000000,24.545588,6.248498,3.777703,7.320967,1042.211426,475.883789,-2648.699951
229.802429,12.000000,48.220882,0.000000,24.664560,5.552674,5.422671,8.120544,1052.337036,480.507263,-2648.699951
230.283401,12.020000,47.181683,0.000000,24.486052,-12.324126,5.570077,13.538048,1037.171265,473.582336,-2648.699951
230.757812,12.040001,57.798328,0.000000,24.232822,-12.729855,3.876198,13.320710,1015.837524,463.841217,-2648.699951
231.230225,12.060001,68.707596,0.000000,23.973454,-13.034995,2.553326,13.292814,994.213013,453.967194,-2648.699951
231.700485,12.080000,78.799896,0.000000,23.713634,-13.057110,1.465520,13.147129,972.782227,444.181702,-2648.699951
232.168488,12.100000,64.441574,0.000000,23.455416,-12.977497,0.516723,12.994853,951.713379,434.561493,-2648.699951
232.634109,12.120000,63.532059,0.000000,23.198795,-12.898376,0.415066,12.910096,931.002869,425.104889,-2648.699951
233.097443,12.140000,80.268372,0.000000,22.943737,-12.819738,1.223528,12.884825,910.643677,415.808685,-2648.699951
233.558517,12.160000,70.301392,0.000000,22.690233,-12.741581,2.127191,12.925464,890.631104,406.670715,-2648.699951
234.017609,12.180000,59.503517,0.000000,22.441656,-12.481082,3.137092,12.879463,871.221191,397.808044,-2648.699951
234.470734,12.200000,60.190269,0.000000,22.193174,-12.499302,2.993396,12.857653,852.034058,389.046997,-2648.699951
234.911026,12.220000,46.886078,0.000000,21.944221,-12.511574,0.714607,12.586527,833.024292,380.366943,-2648.699951
235.345306,12.240000,77.096527,0.000000,21.696817,-12.435295,0.482193,12.446715,814.344788,371.837677,-2648.699951
235.777176,12.260000,78.758400,0.000000,21.450930,-12.359486,1.196610,12.420156,795.989563,363.456512,-2648.699951
236.206680,12.280000,68.988892,0.000000,21.206556,-12.284142,1.965709,12.442852,777.953979,355.221283,-2648.699951
236.633987,12.300000,58.614254,0.000000,20.963648,-12.209249,2.805861,12.529326,760.230469,347.128510,-2648.699951
237.059326,12.320000,48.617027,0.000000,20.726421,-11.907047,3.781741,12.493591,743.116638,339.314240,-2648.699951
237.483124,12.340000,39.899059,0.000000,20.506321,-11.046523,5.014385,12.137691,727.421387,332.147614,-2648.699951
237.906082,12.360000,32.676971,0.000000,20.296900,-10.501438,6.668769,12.461754,712.643677,325.399994,-2648.699951
238.328476,12.380000,26.290302,0.000000,20.113409,-9.026263,9.309738,13.112980,699.814697,319.542145,-2648.699951
238.747604,12.400000,21.124468,0.000000,20.039673,-2.366973,13.079130,13.898903,694.686890,317.200745,-2648.699951
239.162415,12.420000,20.729975,0.000000,20.039673,1.587274,13.358241,13.455379,694.686890,317.200745,-2648.699951
239.574356,12.440000,23.236935,0.000000,20.077902,3.340127,11.156805,11.675109,697.340637,318.412445,-2648.699951
239.984497,12.460000,29.199202,0.000000,20.150749,4.971232,7.888846,9.385064,702.410645,320.727478,-2648.699951
240.393372,12.480000,49.115028,0.000000,20.254704,6.249333,3.700356,7.334598,709.676392,324.045105,-2648.699951
240.801483,12.500000,69.603523,0.000000,20.383924,6.642732,1.808993,6.958056,718.763123,328.194153,-2648.699951
241.208923,12.520000,35.286613,0.000000,20.515188,5.662467,6.064823,8.311132,728.046387,332.432983,-2648.699951
241.623642,12.540000,35.627251,0.000000,20.625641,5.496956,6.436389,8.609127,735.908691,336.023010,-2648.699951
242.047318,12.560000,59.925739,0.000000,20.742268,6.468930,2.655845,7.008863,744.253357,339.833221,-2648.699951
242.467896,12.580000,80.362495,0.000000,20.875425,6.796875,1.010882,6.885262,753.842285,344.211670,-2648.699951
242.885300,12.600000,51.431431,0.000000,21.010317,6.283959,3.550136,7.219776,763.612732,348.672943,-2648.699951
243.298798,12.620000,36.248718,0.000000,21.130970,5.623417,6.201071,8.401167,772.410583,352.690125,-2648.699951
243.709427,12.640000,30.555065,0.000000,21.238440,5.037520,8.015415,9.468326,780.285034,356.285645,-2648.699951
244.116669,12.660000,28.579596,0.000000,21.333483,4.616904,8.983358,10.107245,787.285767,359.482269,-2648.699951
244.516937,12.680000,26.304716,0.000000,21.309380,-3.176071,10.230274,12.299261,785.511841,358.672302,-2648.699951
244.914413,12.700000,28.030687,0.000000,21.129385,-9.557595,9.133661,13.267878,772.301819,352.640472,-2648.699951
245.314484,12.720000,31.693895,0.000000,20.921490,-10.479257,7.377354,12.827812,757.177917,345.734711,-2648.699951
245.716156,12.740000,34.487885,0.000000,20.707867,-10.740058,6.342397,12.475957,741.793335,338.709961,-2648.699951
246.118698,12.760000,36.172302,0.000000,20.492489,-10.825307,5.775841,12.270644,726.442871,331.700836,-2648.699951
246.521652,12.779999,36.721073,0.000000,20.277243,-10.820061,5.526966,12.150079,711.263000,324.769562,-2648.699951
246.924911,12.800000,36.165127,0.000000,20.063562,-10.742188,5.535667,12.084649,696.352234,317.961151,-2648.699951
247.328552,12.820000,34.583641,0.000000,19.852844,-10.593045,5.798907,12.076904,681.802185,311.317444,-2648.699951
247.732910,12.840000,32.079411,0.000000,19.646664,-10.358628,6.367934,12.160997,667.712952,304.884186,-2648.699951
248.137238,12.860000,28.056038,0.000000,19.448814,-9.922617,7.688025,12.556631,654.329346,298.773102,-2648.699951
248.532700,12.880000,23.344774,0.000000,19.286638,-8.031086,10.144595,12.938770,643.459167,293.809631,-2648.699951
248.920074,12.900000,24.364656,0.000000,19.116398,-8.553361,9.304425,12.647713,632.153442,288.647369,-2648.699951
249.300583,12.920000,27.052229,0.000000,18.922356,-9.751345,7.733002,12.457584,619.388855,282.818909,-2648.699951
249.674179,12.939999,31.711792,0.000000,18.718647,-10.242002,5.958073,11.870402,606.128479,276.764099,-2648.699951
250.040924,12.960000,40.235344,0.000000,18.502804,-10.854485,4.133245,11.640519,592.234436,270.419952,-2648.699951
250.400833,12.980000,55.909203,0.000000,18.276600,-11.380795,2.395976,11.648822,577.843567,263.848938,-2648.699951
250.754272,13.000000,76.806778,0.000000,18.051823,-11.311492,0.966134,11.356504,563.717102,257.398651,-2648.699951
251.101562,13.020000,84.959633,0.000000,17.828489,-11.242636,0.469078,11.258781,549.851501,251.067474,-2648.699951
251.442978,13.040000,65.892136,0.000000,17.606573,-11.174215,1.534342,11.279500,536.239136,244.851929,-2648.699951
251.776978,13.060001,52.243561,0.000000,17.386311,-11.106305,2.391554,11.366227,522.918884,238.769791,-2648.699951
252.102112,13.080000,47.048889,0.000000,17.167580,-11.038867,2.734182,11.373421,509.860107,232.807037,-2648.699951
252.424164,13.100000,54.466110,0.000000,16.950228,-10.971855,2.207916,11.214068,497.038635,226.952637,-2648.699951
252.744843,13.119999,62.349957,0.000000,16.734150,-10.905235,1.161654,10.976496,484.434113,221.197281,-2648.699951
253.064301,13.140000,44.918476,0.000000,16.519569,-10.839076,0.279168,10.850422,472.086182,215.559097,-2648.699951
253.381836,13.160000,60.411774,0.000000,16.305672,-10.806943,0.535773,10.826416,459.964935,210.024429,-2648.699951
253.697968,13.180000,70.617722,0.000000,16.091953,-10.791000,1.060733,10.848955,447.978058,204.551086,-2648.699951
254.012253,13.200000,58.418716,0.000000,15.878315,-10.791000,1.625207,10.915657,436.146942,199.148895,-2648.699951
254.323853,13.220000,49.274574,0.000000,15.664736,-10.791000,2.160423,11.012308,424.522888,193.841232,-2648.699951
254.633926,13.240000,41.608646,0.000000,15.452591,-10.745062,2.697937,11.084320,413.086670,188.619354,-2648.699951
254.941742,13.260000,35.994644,0.000000,15.243547,-10.597973,3.252112,11.090321,401.980743,183.548279,-2648.699951
255.247253,13.280000,31.645317,0.000000,15.042154,-10.311583,3.872425,11.028593,391.447266,178.738586,-2648.699951
255.551437,13.300000,27.882706,0.000000,14.845680,-9.968513,4.549417,10.968026,381.265778,174.089615,-2648.699951
255.853516,13.320000,24.815937,0.000000,14.658333,-9.577268,5.355060,10.986199,371.709076,169.725952,-2648.699951
256.152924,13.340000,22.935204,0.000000,14.474810,-9.327894,5.903774,11.044737,362.469482,165.507065,-2648.699951
256.447479,13.359999,27.379169,0.000000,14.286441,-9.398138,5.549832,11.069912,353.087463,161.223145,-2648.699951
256.728210,13.379999,54.094830,0.000000,14.073090,-10.457548,2.163173,10.900091,342.629395,156.447891,-2648.699951
257.003204,13.400000,59.994461,0.000000,13.860016,-10.785084,1.170846,10.848775,332.351135,151.754730,-2648.699951
257.274963,13.420001,57.907578,0.000000,13.647042,-10.778502,1.221674,10.848597,322.183838,147.112228,-2648.699951
257.542023,13.439999,67.343216,0.000000,13.433954,-10.786935,0.858182,10.824302,312.229980,142.567215,-2648.699951
257.806427,13.460000,60.085175,0.000000,13.226576,-10.613035,1.251301,10.721323,302.664276,138.199417,-2648.699951
258.068329,13.480000,37.289864,0.000000,13.024530,-10.269444,2.348614,10.545118,293.460754,133.997009,-2648.699951
258.325928,13.500000,28.940741,0.000000,12.840557,-9.671459,3.407012,10.301556,285.255737,130.250519,-2648.699951
258.581879,13.520001,23.264055,0.000000,12.662893,-9.067470,4.462155,10.129039,277.394928,126.661194,-2648.699951
258.834137,13.540000,20.254284,0.000000,12.498140,-8.548993,5.522815,10.213508,270.233002,123.390991,-2648.699951
259.083618,13.560000,17.924690,0.000000,12.343267,-8.026930,6.600522,10.433374,263.576813,120.351715,-2648.699951
259.330994,13.580000,16.098213,0.000000,12.195711,-7.502257,7.690743,10.753337,257.295135,117.483444,-2648.699951
259.573975,13.600000,14.812595,0.000000,12.072857,-6.703045,8.801208,11.119348,252.149506,115.133896,-2648.699951
259.815277,13.620000,13.673401,0.000000,11.958355,-5.891434,9.898940,11.538740,247.377350,112.954887,-2648.699951
260.052612,13.640001,12.838075,0.000000,11.863346,-5.134739,10.946703,12.122519,243.465927,111.168884,-2648.699951
260.287964,13.660000,12.252765,0.000000,11.819149,-3.088414,11.791066,12.456618,241.646362,110.338058,-2648.699951
260.521545,13.680000,11.884892,0.000000,11.819149,0.079949,12.458567,12.573547,241.646362,110.338058,-2648.699951
260.748596,13.700000,15.127957,0.000000,11.819149,2.473958,9.278159,10.078175,241.646362,110.338058,-2648.699951
260.974335,13.720000,19.259062,0.000000,11.821485,4.652849,5.320416,7.077025,241.742523,110.381973,-2648.699951
261.203522,13.740000,27.193375,0.000000,11.910856,5.089561,3.606972,6.418323,245.422577,112.062317,-2648.699951
261.433807,13.760000,34.713154,0.000000,12.003176,5.490458,2.129424,5.893306,249.235733,113.803436,-2648.699951
261.669373,13.780001,40.270103,0.000000,12.109413,5.721836,1.768077,6.000775,253.677460,115.831573,-2648.699951
261.906891,13.800000,46.536663,0.000000,12.218485,5.886000,1.426667,6.059590,258.262177,117.925003,-2648.699951
262.149139,13.820000,54.535042,0.000000,12.334461,5.886000,1.133999,5.999582,263.195343,120.177536,-2648.699951
262.394043,13.840000,63.071487,0.000000,12.450881,5.886000,0.853929,5.950946,268.182617,122.454781,-2648.699951
262.643005,13.860000,72.429878,0.000000,12.567964,5.886000,0.593163,5.919710,273.252167,124.769569,-2648.699951
262.895355,13.880001,67.476593,0.000000,12.685593,5.886000,0.341061,5.899333,278.391083,127.116058,-2648.699951
263.151001,13.900000,48.591866,0.000000,12.803743,5.886000,0.097418,5.889526,283.597107,129.493179,-2648.699951
263.410950,13.920000,54.088215,0.000000,12.922576,5.886000,0.184158,5.893627,288.891083,131.910461,-2648.699951
263.673340,13.940000,73.219437,0.000000,13.041781,5.886000,0.455660,5.905506,294.233887,134.350037,-2648.699951
263.941223,13.960000,69.178276,0.000000,13.161856,5.899505,0.762695,5.954914,299.688751,136.840775,-2648.699951
264.210571,13.980000,59.908939,0.000000,13.282191,5.916946,1.081059,6.015697,305.175629,139.346146,-2648.699951
264.486511,14.000000,51.612198,0.000000,13.404163,5.954552,1.475320,6.142541,310.822327,141.924469,-2648.699951
264.764679,14.020000,43.549179,0.000000,13.526944,5.979911,1.968908,6.309999,316.536041,144.533401,-2648.699951
265.047302,14.040000,35.951637,0.000000,13.651329,5.980900,2.660123,6.558269,322.382782,147.203079,-2648.699951
265.330383,14.060001,25.945518,0.000000,13.774665,4.907455,5.895626,8.264114,328.239685,149.877411,-2648.699951
